2.323232269287109375e+01,1.683419036865234375e+01,0.000000000000000000e+00
2.373737335205078125e+01,1.719402122497558594e+01,0.000000000000000000e+00
2.424242401123046875e+01,1.753550338745117188e+01,0.000000000000000000e+00
2.474747467041015625e+01,1.785776901245117188e+01,0.000000000000000000e+00
2.525252532958984375e+01,1.815999603271484375e+01,0.000000000000000000e+00
2.575757598876953125e+01,1.844141197204589844e+01,0.000000000000000000e+00
2.626262664794921875e+01,1.870130157470703125e+01,0.000000000000000000e+00
2.676767730712890625e+01,1.893900108337402344e+01,0.000000000000000000e+00
2.727272796630859375e+01,1.915390205383300781e+01,0.000000000000000000e+00
2.777777862548828125e+01,1.934546279907226562e+01,0.000000000000000000e+00
2.828282928466796875e+01,1.951318740844726562e+01,0.000000000000000000e+00
2.878787994384765625e+01,1.965665054321289062e+01,0.000000000000000000e+00
2.929292869567871094e+01,1.977548980712890625e+01,0.000000000000000000e+00
2.979798126220703125e+01,1.986939811706542969e+01,0.000000000000000000e+00
3.030303001403808594e+01,1.993813705444335938e+01,0.000000000000000000e+00
3.080808258056640625e+01,1.998153305053710938e+01,0.000000000000000000e+00
3.131313323974609375e+01,1.999947166442871094e+01,0.000000000000000000e+00
3.181818199157714844e+01,1.999191093444824219e+01,0.000000000000000000e+00
3.232323074340820312e+01,1.995886802673339844e+01,0.000000000000000000e+00
3.282828521728515625e+01,1.990042877197265625e+01,0.000000000000000000e+00
3.333333587646484375e+01,1.981674003601074219e+01,0.000000000000000000e+00
3.383838272094726562e+01,1.970801734924316406e+01,0.000000000000000000e+00
3.434343338012695312e+01,1.957453727722167969e+01,0.000000000000000000e+00
3.484848403930664062e+01,1.941663932800292969e+01,0.000000000000000000e+00
3.535353851318359375e+01,1.923472595214843750e+01,0.000000000000000000e+00
3.585858535766601562e+01,1.902926445007324219e+01,0.000000000000000000e+00
3.636363601684570312e+01,1.880077552795410156e+01,0.000000000000000000e+00
3.686868667602539062e+01,1.854984092712402344e+01,0.000000000000000000e+00
3.737373733520507812e+01,1.827710342407226562e+01,0.000000000000000000e+00
3.787878799438476562e+01,1.798325920104980469e+01,0.000000000000000000e+00
3.838383865356445312e+01,1.766905212402343750e+01,0.000000000000000000e+00
3.888888931274414062e+01,1.733529281616210938e+01,0.000000000000000000e+00
3.939393997192382812e+01,1.698282241821289062e+01,0.000000000000000000e+00
3.989899063110351562e+01,1.661254501342773438e+01,0.000000000000000000e+00
4.040404510498046875e+01,1.622540283203125000e+01,0.000000000000000000e+00
4.090908813476562500e+01,1.582239055633544922e+01,0.000000000000000000e+00
4.141414260864257812e+01,1.540452480316162109e+01,0.000000000000000000e+00
4.191919326782226562e+01,1.497287654876708984e+01,0.000000000000000000e+00
4.242424011230468750e+01,1.452855110168457031e+01,0.000000000000000000e+00
4.292929077148437500e+01,1.407267093658447266e+01,0.000000000000000000e+00
4.343434143066406250e+01,1.360640621185302734e+01,0.000000000000000000e+00
4.393939590454101562e+01,1.313094329833984375e+01,0.000000000000000000e+00
4.444444656372070312e+01,1.264749622344970703e+01,0.000000000000000000e+00
4.494949340820312500e+01,1.215730285644531250e+01,0.000000000000000000e+00
4.545454406738281250e+01,1.166160202026367188e+01,0.000000000000000000e+00
4.595959472656250000e+01,1.116166496276855469e+01,0.000000000000000000e+00
4.646464920043945312e+01,1.065876388549804688e+01,0.000000000000000000e+00
4.696969604492187500e+01,1.015418910980224609e+01,0.000000000000000000e+00
4.747474670410156250e+01,9.649215698242187500e+00,0.000000000000000000e+00
4.797979736328125000e+01,9.145135879516601562e+00,0.000000000000000000e+00
4.848484802246093750e+01,8.643237113952636719e+00,0.000000000000000000e+00
4.898989868164062500e+01,8.144803047180175781e+00,0.000000000000000000e+00
4.949494934082031250e+01,7.651095390319824219e+00,0.000000000000000000e+00
5.000000000000000000e+01,7.163377761840820312e+00,0.000000000000000000e+00
